AccX,speedX,SpeedX (KMh),t,AccY,SppedY,SppedY (KMh),Spped,AccZ,Class,Timestamp,,date,hour,minute,second,speed_kmh
0.25180602,14.64404506,52.7186,180,0.8982693,-44.80563078,-161.3003,170,1.7390804,SLOW,3583224,,11/02/1970 11:20,11,20,24,1740.647062
-1.7910763,12.85296876,46.2707,181,-0.9104681,-45.71609888,-164.5780,171,-0.46947765,SLOW,3583225,,11/02/1970 11:20,11,20,25,1743.924747
-0.079195976,12.85296876,46.2707,181,0.065420866,-45.71609888,-164.5780,171,-0.3233223,SLOW,3583225,,11/02/1970 11:20,11,20,25,1743.924747
-1.0720942,11.78087456,42.4111,182,-0.27717978,-45.99327866,-165.5758,171,0.2794876,SLOW,3583226,,11/02/1970 11:20,11,20,26,1744.922594
-0.23037171,11.78087456,42.4111,182,-1.4596573,-45.99327866,-165.5758,171,-0.624712,SLOW,3583226,,11/02/1970 11:20,11,20,26,1744.922594
-1.4199386,10.36093596,37.2994,183,-1.8780794,-47.87135806,-172.3369,176,-0.42177963,SLOW,3583227,,11/02/1970 11:20,11,20,27,1751.68368
-0.86542475,10.36093596,37.2994,183,-0.5539396,-47.87135806,-172.3369,176,-0.16092205,SLOW,3583227,,11/02/1970 11:20,11,20,27,1751.68368
-0.7072048,9.653731164,34.7534,184,-0.44990003,-48.32125809,-173.9565,177,-0.038985252,SLOW,3583228,,11/02/1970 11:20,11,20,28,1753.30332
-0.3724656,9.653731164,34.7534,184,-0.25631315,-48.32125809,-173.9565,177,0.96137047,SLOW,3583228,,11/02/1970 11:20,11,20,28,1753.30332
-0.31626087,9.337470294,33.6149,185,0.30523306,-48.01602503,-172.8577,176,1.2723045,SLOW,3583229,,11/02/1970 11:20,11,20,29,1752.204481
-0.22967625,9.337470294,33.6149,185,0.14218831,-48.01602503,-172.8577,176,0.26423454,SLOW,3583229,,11/02/1970 11:20,11,20,29,1752.204481
-0.23930448,9.098165814,32.7534,186,-0.56259835,-48.57862338,-174.8830,178,-0.461483,SLOW,3583230,,11/02/1970 11:20,11,20,30,1754.229835
-1.3814714,9.098165814,32.7534,186,-0.8811698,-48.57862338,-174.8830,178,-1.8749967,SLOW,3583230,,11/02/1970 11:20,11,20,30,1754.229835
-0.059396386,9.038769428,32.5396,187,1.007838,-47.57078538,-171.2548,174,1.0042133,SLOW,3583231,,11/02/1970 11:20,11,20,31,1750.601618
2.47089,11.50965943,41.4348,188,2.3339407,-45.23684468,-162.8526,168,4.6649113,SLOW,3583232,,11/02/1970 11:20,11,20,32,1742.199432
1.0633295,11.50965943,41.4348,188,3.2738667,-45.23684468,-162.8526,168,2.0791416,SLOW,3583232,,11/02/1970 11:20,11,20,32,1742.199432
0.60261995,12.11227938,43.6042,189,1.7016362,-43.53520848,-156.7268,163,1.599576,SLOW,3583233,,11/02/1970 11:20,11,20,33,1736.073541
0.46740735,12.11227938,43.6042,189,1.3097297,-43.53520848,-156.7268,163,1.5953856,SLOW,3583233,,11/02/1970 11:20,11,20,33,1736.073541
1.6556314,13.76791078,49.5645,190,-0.8051263,-44.34033478,-159.6252,167,-0.36706924,SLOW,3583234,,11/02/1970 11:20,11,20,34,1738.971996
-0.046687663,13.76791078,49.5645,190,-0.018172577,-44.34033478,-159.6252,167,-0.26608372,SLOW,3583234,,11/02/1970 11:20,11,20,34,1738.971996
0.1867516,13.95466238,50.2368,191,1.339525,-43.00080978,-154.8029,163,0.2502308,SLOW,3583235,,11/02/1970 11:20,11,20,35,1734.149706
0.44013333,13.95466238,50.2368,191,0.46543974,-43.00080978,-154.8029,163,-0.59199333,SLOW,3583235,,11/02/1970 11:20,11,20,35,1734.149706
-0.55218613,13.40247625,48.2489,192,0.38909268,-42.6117171,-153.4022,161,-0.13429546,SLOW,3583236,,11/02/1970 11:20,11,20,36,1732.748972
-0.2263931,13.40247625,48.2489,192,-0.4342032,-42.6117171,-153.4022,161,-1.6652117,SLOW,3583236,,11/02/1970 11:20,11,20,36,1732.748972
-0.13231921,13.27015704,47.7726,193,-0.27023065,-42.88194775,-154.3750,162,-0.43042564,SLOW,3583237,,11/02/1970 11:20,11,20,37,1733.721803
0.9076289,13.27015704,47.7726,193,0.78661346,-42.88194775,-154.3750,162,2.003437,SLOW,3583237,,11/02/1970 11:20,11,20,37,1733.721803
-0.7969606,12.47319644,44.9035,194,0.07108328,-42.81086447,-154.1191,161,-0.97619057,SLOW,3583238,,11/02/1970 11:20,11,20,38,1733.465903
0.43706667,12.91026311,46.4769,195,-0.7394522,-43.55031667,-156.7811,164,-0.024064064,SLOW,3583239,,11/02/1970 11:20,11,20,39,1736.127931
0.22986639,12.91026311,46.4769,195,-0.5490696,-43.55031667,-156.7811,164,0.374856,SLOW,3583239,,11/02/1970 11:20,11,20,39,1736.127931
-0.016550303,12.89371281,46.4174,196,-0.089630425,-43.6399471,-157.1038,164,0.21999931,SLOW,3583240,,11/02/1970 11:20,11,20,40,1736.4506
0.4303769,12.89371281,46.4174,196,0.49024388,-43.6399471,-157.1038,164,-0.3982315,SLOW,3583240,,11/02/1970 11:20,11,20,40,1736.4506
-0.09871364,12.79499917,46.0620,197,0.17064387,-43.46930323,-156.4895,163,-0.7393713,SLOW,3583241,,11/02/1970 11:20,11,20,41,1735.836282
-0.6890744,12.79499917,46.0620,197,-0.5430227,-43.46930323,-156.4895,163,0.98540974,SLOW,3583241,,11/02/1970 11:20,11,20,41,1735.836282
-0.7344828,12.06051637,43.4179,198,0.1976834,-43.27161983,-155.7778,162,-0.96440125,SLOW,3583242,,11/02/1970 11:20,11,20,42,1735.124622
-0.045363307,12.06051637,43.4179,198,-0.59521437,-43.27161983,-155.7778,162,1.1525679,SLOW,3583242,,11/02/1970 11:20,11,20,42,1735.124622
-0.6498647,11.41065167,41.0783,199,0.079910815,-43.19170901,-155.4902,161,-0.14426231,SLOW,3583243,,11/02/1970 11:20,11,20,43,1734.836943
0.15480804,11.41065167,41.0783,199,-0.43249357,-43.19170901,-155.4902,161,-0.087735176,SLOW,3583243,,11/02/1970 11:20,11,20,43,1734.836943
0.55627334,11.96692501,43.0809,200,0.32056117,-42.87114784,-154.3361,160,0.36352158,SLOW,3583244,,11/02/1970 11:20,11,20,44,1733.682923
-0.3847438,11.96692501,43.0809,200,-0.5108756,-42.87114784,-154.3361,160,0.45317936,SLOW,3583244,,11/02/1970 11:20,11,20,44,1733.682923
0.2735989,12.24052391,44.0659,201,0.19141436,-42.67973348,-153.6470,160,-0.3115883,SLOW,3583245,,11/02/1970 11:20,11,20,45,1732.993831
0.21890557,12.45942948,44.8539,202,0.47213322,-42.20760026,-151.9474,158,-0.8539095,SLOW,3583246,,11/02/1970 11:20,11,20,46,1731.294152
1.2873001,12.45942948,44.8539,202,1.2037522,-42.20760026,-151.9474,158,0.18793201,SLOW,3583246,,11/02/1970 11:20,11,20,46,1731.294152
-0.72091055,11.73851893,42.2587,203,-1.8717018,-44.07930206,-158.6855,164,0.37324333,SLOW,3583247,,11/02/1970 11:20,11,20,47,1738.032278
0.081849575,11.73851893,42.2587,203,-0.68456376,-44.07930206,-158.6855,164,0.002651215,SLOW,3583247,,11/02/1970 11:20,11,20,47,1738.032278
-0.43388152,11.30463741,40.6967,204,-0.30519927,-44.38450133,-159.7842,165,0.2903347,SLOW,3583248,,11/02/1970 11:20,11,20,48,1739.130996
-0.3586688,11.30463741,40.6967,204,-0.31764418,-44.38450133,-159.7842,165,-0.75909233,SLOW,3583248,,11/02/1970 11:20,11,20,48,1739.130996
-1.7596831,9.544954305,34.3618,205,-0.3068025,-44.69130383,-160.8887,165,0.70771885,SLOW,3583249,,11/02/1970 11:20,11,20,49,1740.235485
-0.80255425,9.544954305,34.3618,205,1.4631308,-44.69130383,-160.8887,165,-0.22261143,SLOW,3583249,,11/02/1970 11:20,11,20,49,1740.235485
-0.9953165,8.549637805,30.7787,206,-0.76339936,-45.45470319,-163.6369,167,-0.71060467,SLOW,3583250,,11/02/1970 11:20,11,20,50,1742.983722
-1.1552169,8.549637805,30.7787,206,-0.30524087,-45.45470319,-163.6369,167,-1.017025,SLOW,3583250,,11/02/1970 11:20,11,20,50,1742.983722
-1.2965852,7.253052605,26.1110,207,0.5194152,-44.93528799,-161.7670,164,1.2303743,SLOW,3583251,,11/02/1970 11:20,11,20,51,1741.113828
-0.48292243,6.770130175,24.3725,208,0.8625546,-44.07273339,-158.6618,161,1.3226175,SLOW,3583252,,11/02/1970 11:20,11,20,52,1738.008631
-2.6751733,6.770130175,24.3725,208,0.13802421,-44.07273339,-158.6618,161,0.83307266,SLOW,3583252,,11/02/1970 11:20,11,20,52,1738.008631
-1.5977849,5.172345275,18.6204,209,1.3793913,-42.69334209,-153.6960,155,1.0430603,SLOW,3583253,,11/02/1970 11:20,11,20,53,1733.042822
-2.0303946,5.172345275,18.6204,209,-0.07327825,-42.69334209,-153.6960,155,0.24894714,SLOW,3583253,,11/02/1970 11:20,11,20,53,1733.042822
-0.51142484,4.660920435,16.7793,210,-0.77665615,-43.46999824,-156.4920,157,0.4733591,SLOW,3583254,,11/02/1970 11:20,11,20,54,1735.838784
0.11510855,4.660920435,16.7793,210,1.2131205,-43.46999824,-156.4920,157,0.96688557,SLOW,3583254,,11/02/1970 11:20,11,20,54,1735.838784
2.1385262,6.799446635,24.4780,211,0.11708738,-43.35291086,-156.0705,158,-0.8317833,SLOW,3583255,,11/02/1970 11:20,11,20,55,1735.41727
0.3626731,6.799446635,24.4780,211,-0.087537944,-43.35291086,-156.0705,158,-0.048531532,SLOW,3583255,,11/02/1970 11:20,11,20,55,1735.41727
1.631278,8.430724635,30.3506,212,0.07806389,-43.27484697,-155.7894,159,0.07370186,SLOW,3583256,,11/02/1970 11:20,11,20,56,1735.13624
0.49063742,8.430724635,30.3506,212,-0.14493543,-43.27484697,-155.7894,159,-0.4580679,SLOW,3583256,,11/02/1970 11:20,11,20,56,1735.13624
0.98119056,9.411915195,33.8829,213,-0.000637129,-43.2754841,-155.7917,159,-0.049800873,SLOW,3583257,,11/02/1970 11:20,11,20,57,1735.138534
1.3605747,9.411915195,33.8829,213,-0.5902019,-43.2754841,-155.7917,159,-0.4796734,SLOW,3583257,,11/02/1970 11:20,11,20,57,1735.138534
-0.085428834,9.326486361,33.5754,214,-1.3708645,-44.6463486,-160.7269,164,-1.3479443,SLOW,3583258,,11/02/1970 11:20,11,20,58,1740.073646
-0.5977566,8.728729761,31.4234,215,-1.363667,-46.0100156,-165.6361,169,-0.47368145,SLOW,3583259,,11/02/1970 11:20,11,20,59,1744.982847
1.0681813,8.728729761,31.4234,215,-1.1325153,-46.0100156,-165.6361,169,-1.5660858,SLOW,3583259,,11/02/1970 11:20,11,20,59,1744.982847
0.94199145,9.670721211,34.8146,216,-0.4718885,-46.4819041,-167.3349,171,0.09060383,SLOW,3583260,,11/02/1970 11:21,11,21,0,1746.681646
0.5017986,9.670721211,34.8146,216,-0.24383366,-46.4819041,-167.3349,171,-0.78879833,SLOW,3583260,,11/02/1970 11:21,11,21,0,1746.681646
0.3720982,10.04281941,36.1541,217,-1.3286719,-47.810576,-172.1181,176,1.1820354,SLOW,3583261,,11/02/1970 11:21,11,21,1,1751.464864
0.1586603,10.04281941,36.1541,217,-0.9053232,-47.810576,-172.1181,176,-1.0549774,SLOW,3583261,,11/02/1970 11:21,11,21,1,1751.464864
0.31980324,10.36262265,37.3054,218,0.86181426,-46.94876174,-169.0155,173,0.37646198,SLOW,3583262,,11/02/1970 11:21,11,21,2,1748.362333
0.4719832,10.36262265,37.3054,218,0.09704232,-46.94876174,-169.0155,173,0.13674831,SLOW,3583262,,11/02/1970 11:21,11,21,2,1748.362333
-0.096176386,10.26644627,36.9592,219,0.29610783,-46.65265391,-167.9496,172,-0.27046013,SLOW,3583263,,11/02/1970 11:21,11,21,3,1747.296345
-0.9180997,10.26644627,36.9592,219,0.004127324,-46.65265391,-167.9496,172,0.9357958,SLOW,3583263,,11/02/1970 11:21,11,21,3,1747.296345
-0.4399538,9.826492465,35.3754,220,-0.8188234,-47.47147731,-170.8973,175,-0.29012585,SLOW,3583264,,11/02/1970 11:21,11,21,4,1750.244109
-0.16573715,9.826492465,35.3754,220,0.10056335,-47.47147731,-170.8973,175,0.5991411,SLOW,3583264,,11/02/1970 11:21,11,21,4,1750.244109
-1.0497329,8.776759565,31.5963,221,0.35236168,-47.11911563,-169.6288,173,0.4362545,SLOW,3583265,,11/02/1970 11:21,11,21,5,1748.975607
-0.17359114,8.603168425,30.9714,222,-0.052609056,-47.17172469,-169.8182,173,-0.27419186,SLOW,3583266,,11/02/1970 11:21,11,21,6,1749.165
-0.5973605,8.603168425,30.9714,222,-0.21456623,-47.17172469,-169.8182,173,0.8089962,SLOW,3583266,,11/02/1970 11:21,11,21,6,1749.165
1.2460238,9.849192225,35.4571,223,1.3024081,-45.86931659,-165.1295,169,-0.23049927,SLOW,3583267,,11/02/1970 11:21,11,21,7,1744.47633
-0.10598159,9.849192225,35.4571,223,-0.2346617,-45.86931659,-165.1295,169,-0.21308422,SLOW,3583267,,11/02/1970 11:21,11,21,7,1744.47633
-0.11095381,9.738238415,35.0577,224,0.03125325,-45.83806334,-165.0170,169,-0.5978699,SLOW,3583268,,11/02/1970 11:21,11,21,8,1744.363819
0.37055147,9.738238415,35.0577,224,0.7567831,-45.83806334,-165.0170,169,-1.437891,SLOW,3583268,,11/02/1970 11:21,11,21,8,1744.363819
-1.3899478,8.348290615,30.0538,225,-0.9339139,-46.77197724,-168.3791,171,-0.4371395,SLOW,3583269,,11/02/1970 11:21,11,21,9,1747.725909
0.09341085,8.348290615,30.0538,225,0.8400186,-46.77197724,-168.3791,171,0.436738,SLOW,3583269,,11/02/1970 11:21,11,21,9,1747.725909
-0.10955453,8.238736085,29.6594,226,-0.07977468,-46.85175192,-168.6663,171,0.4535799,SLOW,3583270,,11/02/1970 11:21,11,21,10,1748.013098
-0.14827919,8.238736085,29.6594,226,1.0408056,-46.85175192,-168.6663,171,0.022844315,SLOW,3583270,,11/02/1970 11:21,11,21,10,1748.013098
-0.13683796,8.101898125,29.1668,227,-0.90570545,-47.75745737,-171.9268,174,-0.8225708,SLOW,3583271,,11/02/1970 11:21,11,21,11,1751.273637
0.4392352,8.101898125,29.1668,227,-0.02749759,-47.75745737,-171.9268,174,-1.085084,SLOW,3583271,,11/02/1970 11:21,11,21,11,1751.273637
-0.5210408,7.580857325,27.2911,228,0.64886075,-47.10859662,-169.5909,172,1.129385,SLOW,3583272,,11/02/1970 11:21,11,21,12,1748.937739
0.37626362,7.957120945,28.6456,229,-0.44657597,-47.55517259,-171.1986,174,-0.2164011,SLOW,3583273,,11/02/1970 11:21,11,21,13,1750.545412
0.511418,7.957120945,28.6456,229,0.6043752,-47.55517259,-171.1986,174,0.5053396,SLOW,3583273,,11/02/1970 11:21,11,21,13,1750.545412
0.10918069,8.066301635,29.0387,230,0.85275376,-46.70241883,-168.1287,171,-0.78305817,SLOW,3583274,,11/02/1970 11:21,11,21,14,1747.475499
1.1104238,8.066301635,29.0387,230,1.0944169,-46.70241883,-168.1287,171,0.8189497,SLOW,3583274,,11/02/1970 11:21,11,21,14,1747.475499
0.1279558,8.194257435,29.4993,231,-1.1250229,-47.82744173,-172.1788,175,-1.4931402,SLOW,3583275,,11/02/1970 11:21,11,21,15,1751.525581
0.2866137,8.194257435,29.4993,231,0.013968611,-47.82744173,-172.1788,175,0.22408009,SLOW,3583275,,11/02/1970 11:21,11,21,15,1751.525581
0.968379,9.162636435,32.9855,232,1.0237386,-46.80370313,-168.4933,172,-0.35417175,SLOW,3583276,,11/02/1970 11:21,11,21,16,1747.840122
-0.56579745,9.162636435,32.9855,232,-0.68476003,-46.80370313,-168.4933,172,-0.38661194,SLOW,3583276,,11/02/1970 11:21,11,21,16,1747.840122
-0.43783343,8.724803005,31.4093,233,-0.035499632,-46.83920276,-168.6211,172,-0.32432556,SLOW,3583277,,11/02/1970 11:21,11,21,17,1747.967921
-0.44298804,8.724803005,31.4093,233,0.6633474,-46.83920276,-168.6211,172,-0.106318474,SLOW,3583277,,11/02/1970 11:21,11,21,17,1747.967921
0.5321183,9.256921305,33.3249,234,0.11274718,-46.72645558,-168.2152,171,-1.6010494,SLOW,3583278,,11/02/1970 11:21,11,21,18,1747.562031
-0.20672882,9.050192485,32.5807,235,2.1217341,-44.60472148,-160.5770,164,2.765564,SLOW,3583279,,11/02/1970 11:21,11,21,19,1739.923788
-0.41550648,9.050192485,32.5807,235,-2.1563978,-44.60472148,-160.5770,164,1.2123079,SLOW,3583279,,11/02/1970 11:21,11,21,19,1739.923788
-1.603682,7.446510485,26.8074,236,-1.0576057,-45.66232718,-164.3844,167,-1.0596895,SLOW,3583280,,11/02/1970 11:21,11,21,20,1743.731169
-1.4027605,7.446510485,26.8074,236,-1.0320473,-45.66232718,-164.3844,167,-0.5449476,SLOW,3583280,,11/02/1970 11:21,11,21,20,1743.731169
0.21108317,7.657593655,27.5673,237,-0.47922635,-46.14155353,-166.1096,168,0.7144146,SLOW,3583281,,11/02/1970 11:21,11,21,21,1745.456383
-1.5376811,7.657593655,27.5673,237,-0.89821494,-46.14155353,-166.1096,168,-0.7316799,SLOW,3583281,,11/02/1970 11:21,11,21,21,1745.456383
-0.26883805,7.388755605,26.5995,238,-0.5055975,-46.64715103,-167.9297,170,0.0272398,SLOW,3583282,,11/02/1970 11:21,11,21,22,1747.276534
-0.17662823,7.388755605,26.5995,238,-0.43171012,-46.64715103,-167.9297,170,0.85358906,SLOW,3583282,,11/02/1970 11:21,11,21,22,1747.276534
-0.50839627,6.880359335,24.7693,239,0.41643986,-46.23071117,-166.4306,168,0.39122486,SLOW,3583283,,11/02/1970 11:21,11,21,23,1745.777351
0.8551229,6.880359335,24.7693,239,0.056655437,-46.23071117,-166.4306,168,-1.0411234,SLOW,3583283,,11/02/1970 11:21,11,21,23,1745.777351
0.7902926,7.670651935,27.6143,240,1.0874567,-45.14325447,-162.5157,165,2.4759579,SLOW,3583284,,11/02/1970 11:21,11,21,24,1741.862507
-0.3186432,7.670651935,27.6143,240,-0.11988638,-45.14325447,-162.5157,165,-0.4860611,SLOW,3583284,,11/02/1970 11:21,11,21,24,1741.862507
-0.1222235,7.548428435,27.1743,241,-0.34418514,-45.48743961,-163.7548,166,0.4460945,SLOW,3583285,,11/02/1970 11:21,11,21,25,1743.101573
0.6653997,8.213828135,29.5698,242,0.24251103,-45.24492858,-162.8817,166,-0.30953884,SLOW,3583286,,11/02/1970 11:21,11,21,26,1742.228534
0.9344952,8.213828135,29.5698,242,-0.6028745,-45.24492858,-162.8817,166,-0.9066706,SLOW,3583286,,11/02/1970 11:21,11,21,26,1742.228534
1.5667374,9.780565535,35.2100,243,0.22997087,-45.01495771,-162.0538,166,2.8749256,SLOW,3583287,,11/02/1970 11:21,11,21,27,1741.400639
0.017380476,9.780565535,35.2100,243,-0.37177217,-45.01495771,-162.0538,166,0.053839684,SLOW,3583287,,11/02/1970 11:21,11,21,27,1741.400639
-0.7251419,9.055423635,32.5995,244,0.2827838,-44.73217391,-161.0358,164,0.8003893,SLOW,3583288,,11/02/1970 11:21,11,21,28,1740.382617
-0.9248829,9.055423635,32.5995,244,-0.44665387,-44.73217391,-161.0358,164,-0.66658497,SLOW,3583288,,11/02/1970 11:21,11,21,28,1740.382617
0.16639662,9.221820255,33.1986,245,-0.303971,-45.03614491,-162.1301,165,-0.37552357,SLOW,3583289,,11/02/1970 11:21,11,21,29,1741.476912
0.29401183,9.221820255,33.1986,245,0.6284371,-45.03614491,-162.1301,165,0.9561024,SLOW,3583289,,11/02/1970 11:21,11,21,29,1741.476912
0.41303253,9.634852785,34.6855,246,-0.32095426,-45.35709917,-163.2856,167,-0.4894905,SLOW,3583290,,11/02/1970 11:21,11,21,30,1742.632348
-0.85885584,9.634852785,34.6855,246,0.70543504,-45.35709917,-163.2856,167,-0.65657806,SLOW,3583290,,11/02/1970 11:21,11,21,30,1742.632348
-0.48815084,9.146701945,32.9281,247,-0.023788065,-45.38088723,-163.3712,167,0.4446516,SLOW,3583291,,11/02/1970 11:21,11,21,31,1742.717985
0.44466686,9.146701945,32.9281,247,-0.36498672,-45.38088723,-163.3712,167,-0.5735693,SLOW,3583291,,11/02/1970 11:21,11,21,31,1742.717985
0.703766,9.850467945,35.4617,248,-0.4549976,-45.83588483,-165.0092,169,0.9156885,SLOW,3583292,,11/02/1970 11:21,11,21,32,1744.355976
-0.6928824,9.157585545,32.9673,249,0.4625074,-45.37337743,-163.3442,167,0.061754227,SLOW,3583293,,11/02/1970 11:21,11,21,33,1742.69095
0.09775531,9.157585545,32.9673,249,0.25576425,-45.37337743,-163.3442,167,-0.053818703,SLOW,3583293,,11/02/1970 11:21,11,21,33,1742.69095
-0.25192595,8.905659595,32.0604,250,0.3090316,-45.06434583,-162.2316,165,-0.5344982,SLOW,3583294,,11/02/1970 11:21,11,21,34,1741.578436
0.89538527,8.905659595,32.0604,250,0.6869793,-45.06434583,-162.2316,165,-0.8662758,SLOW,3583294,,11/02/1970 11:21,11,21,34,1741.578436
-0.31678593,8.588873665,30.9199,251,1.332386,-43.73195983,-157.4351,160,1.5007801,SLOW,3583295,,11/02/1970 11:21,11,21,35,1736.781846
0.8176316,8.588873665,30.9199,251,1.2116989,-43.73195983,-157.4351,160,1.4953814,SLOW,3583295,,11/02/1970 11:21,11,21,35,1736.781846
0.7648119,9.353685565,33.6733,252,-0.24350041,-43.97546024,-158.3117,162,-0.1636715,SLOW,3583296,,11/02/1970 11:21,11,21,36,1737.658448
0.1371113,9.353685565,33.6733,252,-0.29860502,-43.97546024,-158.3117,162,-0.9947872,SLOW,3583296,,11/02/1970 11:21,11,21,36,1737.658448
0.35405815,9.707743715,34.9479,253,0.9728521,-43.00260814,-154.8094,159,0.82966805,SLOW,3583297,,11/02/1970 11:21,11,21,37,1734.15618
0.30988383,9.707743715,34.9479,253,1.48809,-43.00260814,-154.8094,159,0.44722176,SLOW,3583297,,11/02/1970 11:21,11,21,37,1734.15618
0.23182261,9.939566325,35.7824,254,0.7650831,-42.23752504,-152.0551,156,1.0231123,SLOW,3583298,,11/02/1970 11:21,11,21,38,1731.401881
-0.65703094,9.939566325,35.7824,254,1.0879571,-42.23752504,-152.0551,156,-0.82602787,SLOW,3583298,,11/02/1970 11:21,11,21,38,1731.401881
0.044105172,9.983671497,35.9412,255,1.0507483,-41.18677674,-148.2724,153,0.97969437,SLOW,3583299,,11/02/1970 11:21,11,21,39,1727.619187
-0.9498848,9.033786697,32.5216,256,1.3466525,-39.84012424,-143.4244,147,0.22974396,SLOW,3583300,,11/02/1970 11:21,11,21,40,1722.771238
-0.4286492,9.033786697,32.5216,256,1.281394,-39.84012424,-143.4244,147,0.1697464,SLOW,3583300,,11/02/1970 11:21,11,21,40,1722.771238
0.95557094,9.989357637,35.9617,257,0.9329562,-38.90716804,-140.0658,145,1.4623022,SLOW,3583301,,11/02/1970 11:21,11,21,41,1719.412596
-0.15326023,9.989357637,35.9617,257,-0.3150453,-38.90716804,-140.0658,145,-0.8730707,SLOW,3583301,,11/02/1970 11:21,11,21,41,1719.412596
-0.29634416,9.693013477,34.8948,258,0.5826384,-38.32452964,-137.9683,142,-1.2700014,SLOW,3583302,,11/02/1970 11:21,11,21,42,1717.315097
1.254137,9.693013477,34.8948,258,0.42748404,-38.32452964,-137.9683,142,-0.64232826,SLOW,3583302,,11/02/1970 11:21,11,21,42,1717.315097
-0.7790147,8.913998777,32.0904,259,-1.3865867,-39.71111634,-142.9600,147,0.41281986,SLOW,3583303,,11/02/1970 11:21,11,21,43,1722.30681
0.4382503,8.913998777,32.0904,259,1.0562658,-39.71111634,-142.9600,147,-1.7605305,SLOW,3583303,,11/02/1970 11:21,11,21,43,1722.30681
-1.2319618,7.682036977,27.6553,260,-1.5966439,-41.30776024,-148.7079,151,-0.45465374,SLOW,3583304,,11/02/1970 11:21,11,21,44,1728.054728
-0.30808425,7.682036977,27.6553,260,0.75220466,-41.30776024,-148.7079,151,0.8824091,SLOW,3583304,,11/02/1970 11:21,11,21,44,1728.054728
0.8064225,8.488459477,30.5585,261,-1.0299938,-42.33775404,-152.4159,155,-1.5230775,SLOW,3583305,,11/02/1970 11:21,11,21,45,1731.762705
0.18630528,8.674764757,31.2292,262,0.47776008,-41.85999396,-150.6960,154,0.8094692,SLOW,3583306,,11/02/1970 11:21,11,21,46,1730.042769
-1.2781243,8.674764757,31.2292,262,-1.6581681,-41.85999396,-150.6960,154,-1.579102,SLOW,3583306,,11/02/1970 11:21,11,21,46,1730.042769
-0.59447277,8.080291987,29.0891,263,-0.500584,-42.36057796,-152.4981,155,-0.23787308,SLOW,3583307,,11/02/1970 11:21,11,21,47,1731.844871
-0.15889883,8.080291987,29.0891,263,-0.17220971,-42.36057796,-152.4981,155,-0.81861115,SLOW,3583307,,11/02/1970 11:21,11,21,47,1731.844871
-1.5435797,6.536712287,23.5322,264,-0.4809003,-42.84147826,-154.2293,156,0.37714958,SLOW,3583308,,11/02/1970 11:21,11,21,48,1733.576113
-0.5022379,6.536712287,23.5322,264,-0.45805502,-42.84147826,-154.2293,156,-0.46967602,SLOW,3583308,,11/02/1970 11:21,11,21,48,1733.576113
-0.21734214,6.319370147,22.7497,265,0.15342218,-42.68805608,-153.6770,155,1.1159678,SLOW,3583309,,11/02/1970 11:21,11,21,49,1733.023793
-0.861654,6.319370147,22.7497,265,-0.63224286,-42.68805608,-153.6770,155,0.33389378,SLOW,3583309,,11/02/1970 11:21,11,21,49,1733.023793
0.18641925,6.505789397,23.4208,266,0.012513593,-42.67554249,-153.6320,155,1.2078037,SLOW,3583310,,11/02/1970 11:21,11,21,50,1732.978744
-0.46380842,6.505789397,23.4208,266,-0.08335741,-42.67554249,-153.6320,155,0.13067818,SLOW,3583310,,11/02/1970 11:21,11,21,50,1732.978744
0.211743,6.717532397,24.1831,267,-0.19990686,-42.87544935,-154.3516,156,-0.45655727,SLOW,3583311,,11/02/1970 11:21,11,21,51,1733.698408
0.03542459,6.717532397,24.1831,267,-0.59915745,-42.87544935,-154.3516,156,-0.74405575,SLOW,3583311,,11/02/1970 11:21,11,21,51,1733.698408
1.173269,7.890801397,28.4069,268,0.37246364,-42.50298571,-153.0107,156,-0.49160385,SLOW,3583312,,11/02/1970 11:21,11,21,52,1732.357539
1.7879916,9.678792997,34.8437,269,-0.06977153,-42.57275724,-153.2619,157,-1.2239532,SLOW,3583313,,11/02/1970 11:21,11,21,53,1732.608717
1.4048511,9.678792997,34.8437,269,0.90299857,-42.57275724,-153.2619,157,-1.0208282,SLOW,3583313,,11/02/1970 11:21,11,21,53,1732.608717
0.053063154,9.731856151,35.0347,270,0.028794065,-42.54396318,-153.1583,157,-1.0519552,SLOW,3583314,,11/02/1970 11:21,11,21,54,1732.505058
0.80168056,9.731856151,35.0347,270,-0.14127052,-42.54396318,-153.1583,157,-0.5014248,SLOW,3583314,,11/02/1970 11:21,11,21,54,1732.505058
-0.3110627,9.420793451,33.9149,271,0.4331835,-42.11077968,-151.5988,155,1.7255592,SLOW,3583315,,11/02/1970 11:21,11,21,55,1730.945598
-0.42445612,9.420793451,33.9149,271,0.7733704,-42.11077968,-151.5988,155,0.27756405,SLOW,3583315,,11/02/1970 11:21,11,21,55,1730.945598
0.7458066,10.16660005,36.5998,272,0.41876772,-41.69201196,-150.0912,154,-0.43740845,SLOW,3583316,,11/02/1970 11:21,11,21,56,1729.438034
0.20869446,10.16660005,36.5998,272,0.2011531,-41.69201196,-150.0912,154,1.3307877,SLOW,3583316,,11/02/1970 11:21,11,21,56,1729.438034
0.93586683,11.10246688,39.9689,273,-0.48866272,-42.18067468,-151.8504,157,-0.68681145,SLOW,3583317,,11/02/1970 11:21,11,21,57,1731.19722
